"","country","year","vector","popvector","aidvector","percIN","percOUT","percGIVEN","percRECEIVED","percINVEST"
"265","Rwanda",1995,"11",1,1,30.7130432429553,0,0,149.886037918995,1.22485382901042
"266","Saudi Arabia",1995,"11",1,1,0.691870601320592,5.34362805756121,0.74890344219912,0.176817930403521,2.48625889715291
"267","Sudan",1995,"11",1,1,0.286133508181,2.87864840269934,0,9.3186497459601,6.1591880940321
"268","Senegal",1995,"11",1,1,0.0159687815486756,1.94723850287909,0,69.1484105330755,9.02450253867108
"269","Singapore",1995,"11",1,1,8.71622860054714,1.51612736650186,0,0.0131442970778316,66.9722519392968
"270","Solomon Islands",1995,"11",1,1,0.129998107093944,0.323185872239976,0,55.2991453511024,11.6586591625319
"271","Sierra Leone",1995,"11",1,1,1.46758291909937,5.38059886805147,0,145.056883937852,1.19310920212457
"272","El Salvador",1995,"11",1,1,0,7.19263705631123,0,46.57317056997,14.8602248797037
"273","Somalia",1995,"11",1,1,1.0512665368301,2.62930083637441,0,0,0
"274","Serbia",1995,"11",1,1,2.74266503194539,4.68357088068139,0,0.308372608955224,6.02976927525373
"275","Suriname",1995,"11",1,1,1.02527869367248,2.29661530179665,0,105.757987649926,-9.09260436533164
"276","Slovak Republic",1995,"11",1,1,0.963502604159382,0.916486556599507,0,4.58995504612518,6.51746852586452
"277","Slovenia",1995,"11",1,1,1.69257118045784,0.475206445439707,0,3.96735837517434,4.60911693991206
"278","Sweden",1995,"41",1,4,1.39448114459611,0.83898846474412,3.84599040019944,0,42.1683264730699
"279","Swaziland",1995,"11",1,1,0.400964057511303,1.64838472620684,0,32.39521779434,18.196127413814
"280","Chad",1995,"11",1,1,1.01761960136734,0.0279506183842229,0,101.043665722965,11.2449747436757
"281","Togo",1995,"11",1,1,3.0541611834504,0.0758119322566234,0,56.0934006568086,10.4777017464479
"282","Thailand",1995,"14",4,1,1.00516671515139,0.00215468916803334,0,8.59464394865346,12.8285664143537
"283","Tajikistan",1995,"11",1,1,0.0402120902507291,5.80532231044909,0,10.9729162332481,6.7106580766877
"284","Turkmenistan",1995,"11",1,1,0.049283549943768,1.24648699501673,0,19.1875283668437,25.6310011528708
"285","Timor-Leste",1995,"11",1,1,0,18.9436725791329,0,0,0
"286","Tonga",1995,"11",1,1,0.281575571754842,9.36082345211651,0,74.4027991714612,1.13888153859914
"287","Tunisia",1995,"11",1,1,0.00764759865402264,0.619674934265762,0,39.1125302873873,10.2128421910853
"288","Turkey",1995,"14",4,1,0.182626047634475,0.441462334370886,0,6.52291467400633,2.43973038378922
"289","Tanzania",1995,"11",1,1,0.561218451631255,1.24912513921109,0,153.228176666062,21.2530528392524
"290","Uganda",1995,"11",1,1,1.58377270682895,1.80913925937371,0,85.7141995095303,13.33259449281
"291","Ukraine",1995,"14",4,1,0.456607459900013,1.51958661367453,0,6.4650374109926,5.49634389468961
"292","Uruguay",1995,"11",1,1,0.161591065759904,0.970631730829163,0,10.3388963835555,4.24507359207877
"293","United States",1995,"53",3,5,3.2479389960868,0.0494978931793088,1.59556758843224,3.38930018815093e-05,9.37339999947808
"294","Uzbekistan",1995,"11",1,1,0.0671669958305903,1.8262409479921,0,10.1542092370404,3.69724841167379
"295","Vanuatu",1995,"11",1,1,0,4.22145081908747,0,82.4807540148267,54.6369906664712
"296","Samoa",1995,"11",1,1,0.407268538652311,9.21202646951657,0,91.957999437811,13.1589637149938
"297","South Africa",1995,"14",4,1,0.725522916198471,0.244571088143161,0,1.33812498576646,5.10035842239988
"298","Zambia",1995,"11",1,1,1.99700071118829,1.09676018668341,0,195.597014831725,20.5276128574797
"299","Zimbabwe",1995,"11",1,1,0.0477868270984777,1.76062317514749,0,78.5907431846182,11.7700483543679
"300","Aruba",2000,"11",1,1,8.5077813731317,0,0,0.140862390710545,-0.441332585851118
"301","Afghanistan",2000,"11",1,1,4.8819151819567,0,0,0,0
"302","Angola",2000,"11",1,1,1.12486268678482,0,0,30.8925189127964,115.468362062621
"303","Albania",2000,"11",1,1,1.06713214225709,3.4124984987182,0,74.2623593072527,27.6599495686049
"304","United Arab Emirates",2000,"11",1,1,28.9985862888377,3.43185597456894,0.54882594226393,0.0111059083985553,14.4073653501366
"305","Argentina",2000,"44",4,4,0.566690322726713,1.06072049797918,0,12.9836869319986,7.21668210532296
"306","Armenia",2000,"11",1,1,0.334482191399624,3.59315600478268,0,102.796751401896,34.2534197876126
"307","Australia",2000,"41",1,4,4.75413251187803,1.30483475173602,2.71676378870499,0.0322456696424398,22.2096439321185
"308","Austria",2000,"11",1,1,2.8537367101513,0.114060097613875,1.56059801790811,2.86592561815853e-05,13.1043185712348
"309","Azerbaijan",2000,"11",1,1,0.671160201774222,0.018338593047238,0,46.8561022570172,221.91123620308
"310","Burundi",2000,"11",1,1,2.96878724376108,0.0296730949998618,0,78.4542694899017,0
"311","Belgium",2000,"11",1,1,2.0997634434825,0.194366540665772,2.17919009677185,0.000233988435532217,0
"312","Benin",2000,"11",1,1,1.40856014778902,0,0,83.9189185022204,-1.76826143667505
"313","Burkina Faso",2000,"11",1,1,1.03639369728179,2.12946409803493,0,121.545496812828,3.16130816452511
"314","Bangladesh",2000,"13",3,1,0.122693550651021,1.26812738310378,0,26.8118819840349,2.11431840002818
"315","Bulgaria",2000,"11",1,1,0.401962161873704,0.912514448900219,0,38.4546105012621,59.9968511478318
"316","Bahrain",2000,"11",1,1,6.91829558149823,3.16275652128274,0,11.4198767869851,22.5415142864835
"317","Belarus",2000,"11",1,1,0.655205964962559,0.460949876798793,0,1.04009332408592,6.25978632115611
"318","Belize",2000,"11",1,1,3.40460632723038,3.80854952448729,0,66.5073162799706,26.05207374236
"319","Bolivia",2000,"11",1,1,0.518291717788763,2.10162177355222,0,80.7794885889995,28.3579877430294
"320","Brazil",2000,"43",3,4,0.0249006691022318,0.319186165217373,0.000969826037471656,8.4557306950227,15.4269311082082
"321","Barbados",2000,"11",1,1,2.00231249861028,2.00861257495238,0,10.510166201586,3.25151704062842
"322","Bhutan",2000,"11",1,1,6.19014617493845,0,0,99.1883553739046,0
"323","Botswana",2000,"11",1,1,2.08375202049547,0.87004391968347,0,6.27280041940883,22.5415617385602
"324","Central African Republic",2000,"11",1,1,0.195300758336983,1.41790980685166,0,72.4418883902089,4.16809708201351
"325","Canada",2000,"41",1,4,3.95945361833232,0.425568010087846,1.60238593187093,0.000187400818810211,17.4664505070172
"326","Switzerland",2000,"41",1,4,4.58766050735985,2.00222709399033,2.29901651421308,6.8032167012092e-05,25.0045495244386
"327","Chile",2000,"11",1,1,0.719085149245039,0.528905426077792,0,3.50855943420378,29.1065620238927
"328","China",2000,"32",2,3,0.00980948722720955,0.189891537209588,0,4.67635362306778,22.143965554036
"329","Cameroon",2000,"11",1,1,0.320045947588332,0.409625663144483,0,66.0297813434083,11.3329852050077
"330","Colombia",2000,"14",4,1,0.0846327955139248,0.390617661996934,0,12.496614268472,11.961797378684
"331","Comoros",2000,"11",1,1,0.0655473109170051,1.91237474803541,0,95.18768817901,1.53684046412411
"332","Costa Rica",2000,"11",1,1,2.582735737304,0.450547071036442,0,7.34137817484436,19.3798763932861
"333","Cuba",2000,"11",1,1,0.00571208209710234,1.29286456599375,0,4.93697089192355,0
"334","Cyprus",2000,"11",1,1,6.55304271128511,0.0045585277863471,0,0.711420272534591,48.4130653083284
"335","Czech Republic",2000,"11",1,1,1.36276100887922,0.813081304327433,0.175851414837438,4.35077711811052,42.4949631736766
"336","Germany",2000,"34",4,3,1.49162693865195,0.561308278154927,2.09392413925086,0,20.5667887174565
"337","Djibouti",2000,"11",1,1,0.423216277634307,0.436502334747745,0,107.04349988909,11.4071002691769
"338","Denmark",2000,"11",1,1,1.39049324895273,0.528933166729593,4.3559563848865,0,25.652639665293
"339","Dominican Republic",2000,"11",1,1,0.399363606222065,2.1307839899059,0,11.5595764390583,18.9777377419477
"340","Algeria",2000,"11",1,1,0.235812616980343,0.693850605980863,0,9.22725737506702,7.26030358395658
"341","Ecuador",2000,"11",1,1,0.933049089542495,1.89241147630346,0,20.4904231426379,16.4059460824159
"342","Eritrea",2000,"11",1,1,6.48602211613858,0.0131818793852379,0,198.616236266677,15.8374819573262
"343","Spain",2000,"44",4,4,6.96839498377336,2.46500530567742e-06,1.33552996308905,0,27.6633152363642
"344","Estonia",2000,"11",1,1,0.70315715630447,0.644101404095248,0.0078689029472821,13.4294513573136,61.0574190424584
"345","Ethiopia",2000,"14",4,1,0.00191591055048595,0.530127783708539,0,79.8277470573361,21.2212665691909
"346","Finland",2000,"11",1,1,1.0329567449846,0.39540520871549,1.35103454507863,0,29.9008295368955
"347","Fiji",2000,"11",1,1,0.0661963479832303,7.69147324471816,0,29.9151098048368,21.5841140187746
"348","France",2000,"34",4,3,1.9769752342122,0.725939691391412,1.92549460752085,7.11275732830272e-05,16.1430911220179
"349","Gabon",2000,"11",1,1,3.51248997197024,2.74678697054439,0,26.7294969430388,11.6862504789856
"350","United Kingdom",2000,"34",4,3,2.6640822295343,1.02481785715583,1.40972036971456,0.000123119141547079,26.4792607983441
"351","Georgia",2000,"11",1,1,0.0119050313468981,7.01348935110789,0,76.8033623208282,40.2113135030035
"352","Ghana",2000,"11",1,1,0.548202033955496,0.498050623548672,0,133.985702419648,11.8436305275757
"353","Guinea",2000,"11",1,1,0.0655289450760385,4.90872713490428,0,75.8677471729152,3.02417641588429
"354","Guinea-Bissau",2000,"11",1,1,0.150290203769798,1.68413210638144,0,216.709846139204,2.85813201583623
"355","Equatorial Guinea",2000,"11",1,1,4.6947048009403,0,0,39.4156509214594,234.161574406372
"356","Grenada",2000,"11",1,1,0.568785672111789,5.49793347766188,0,23.0022765009083,58.6152762748592
"357","Guatemala",2000,"11",1,1,0.0679547527261465,2.6468389019785,0,23.8518223923816,-12.4486065148104
"358","Guyana",2000,"11",1,1,0.422113179685753,4.86514743646745,0,181.69385304795,31.2628085287792
"359","Honduras",2000,"11",1,1,0.0471562113572147,2.46054831909891,0,66.3704737445508,27.164045245181
"360","Croatia",2000,"11",1,1,0.578920018075011,0.875327609579756,0,16.040421471372,28.0790546177758
"361","Haiti",2000,"11",1,1,0.0533149175794419,2.0577827029938,0,57.2596676799713,1.08881503608993
"362","Hungary",2000,"11",1,1,0.767076901893072,0.123974497626132,0,5.82770634576574,40.5545110671813
"363","Indonesia",2000,"13",3,1,0.0205024639545496,0.580911181667837,0,39.1333248826218,-3.68650184320327
"364","India",2000,"42",2,4,0.0488428329351132,0.239385886185148,0,7.29674442063956,4.83257900631037
"365","Ireland",2000,"11",1,1,5.28653880216778,0.0382374104311656,0.246571129483496,0.346660820509854,76.0777895123312
"366","Iraq",2000,"11",1,1,0.0474321022521086,2.52215601343997,0,0,0
"367","Iceland",2000,"11",1,1,3.0703579239345,1.69449334115681,0.169622119916679,0,12.7747606439023
"368","Israel",2000,"11",1,1,3.2907139449833,1.66261726824614,0,6.0500345885935,13.3464067644645
"369","Italy",2000,"34",4,3,3.26493532694645,0.0144427389305644,0.692427342188261,8.09346957550734e-06,6.66325624921279
"370","Jamaica",2000,"11",1,1,0.193339089533267,3.12677036800578,0,23.5123803911692,30.0442720086805
"371","Jordan",2000,"11",1,1,2.96976848965784,4.9491387056799,0,62.6402425049711,34.3924724791373
"372","Japan",2000,"53",3,5,0.210154285218735,0.172007915296863,2.23013261410367,0.00568790141618854,0.889429866756757
"373","Kazakhstan",2000,"11",1,1,2.21997650303763,3.71310727641235,0,35.1559218670942,81.3161989629763
"374","Kenya",2000,"11",1,1,0.435269373221116,0.370790148143522,0,42.1476986721862,2.13789972439361
"375","Kyrgyz Republic",2000,"11",1,1,0.0313163481953291,5.13085905601829,0,155.43383061255,16.6688433657314
"376","Cambodia",2000,"11",1,1,0.0856294585012754,1.06401878027415,0,78.7732254535322,16.6595107091426
"377","Kuwait",2000,"11",1,1,11.0217831839832,2.65249006203776,10.215367387955,0.15350953847191,-0.357859629922242
"378","Lebanon",2000,"11",1,1,5.03245368395675,1.94947734114694,0,17.5829622067736,49.4899902847691
"379","Liberia",2000,"11",1,1,0.871551829065882,3.3982395379202,0,88.5646353961312,90.6263113520623
"380","Libya",2000,"11",1,1,0.944416465065247,1.33352968861949,0,0.902543298100194,1.70628813386389
"381","St. Lucia",2000,"11",1,1,1.14368361697112,1.55910518703528,0,44.1030788589072,44.4921553724535
"382","Sri Lanka",2000,"11",1,1,0.183800589654248,0.726411149825784,0,30.7344102546588,6.14024137914682
"383","Lesotho",2000,"11",1,1,0.0478929009144904,1.51016175302024,0,65.0785900263432,21.4257877789817
"384","Lithuania",2000,"11",1,1,0.511096328198938,1.54077569140595,0,12.6494894948762,21.6392531170048
"385","Latvia",2000,"11",1,1,0.332791282127093,1.16529745939896,0,13.0960795179063,19.7164406980117
"386","Morocco",2000,"11",1,1,0.00769588062791063,2.13737195279137,0,25.7118494937265,9.11921335085811
"387","Moldova",2000,"11",1,1,0.14831332742791,8.94792603126944,0,112.693771203548,33.1853714912805
"388","Madagascar",2000,"11",1,1,0.0691148340872431,0.126625845175277,0,103.999767240476,6.61371915898025
"389","Maldives",2000,"11",1,1,3.64965034965035,3.69335664335664,0,43.8306142869729,24.3907060947946
"390","Mexico",2000,"44",4,4,0.165858708888041,2.69921511422343,0,4.51700855933191,16.9141454434977
"391","Macedonia, FYR",2000,"11",1,1,1.1177152070201,1.32253108892369,0,62.6593527726262,32.5867767320449
"392","Mali",2000,"11",1,1,0.342040853718039,0.966667107211545,0,130.362369529938,14.0102387407159
"393","Malta",2000,"11",1,1,2.22027393889056,0.0140994188475904,0,1.0994590396414,209.860907458345
"394","Myanmar",2000,"14",4,1,0.00247745999138112,2.10631089194412,0,5.33665778861102,12.0588813258747
"395","Mongolia",2000,"11",1,1,0.218900342782587,0.855079463994481,0,119.62901119566,35.0862309858478
"396","Mozambique",2000,"11",1,1,0.267907161725871,0.395060679340554,0,190.182637861568,26.3851697535416
"397","Mauritania",2000,"11",1,1,1.09363319086191,0.000516334423905399,0,127.655205281711,53.352460252015
"398","Mauritius",2000,"11",1,1,1.0920292230087,1.09851685900682,0,10.2391199939114,7.56268461735752
"399","Malawi",2000,"11",1,1,0.232533415287634,0.429411349538962,0,228.341612745326,12.8991212975714
"400","Malaysia",2000,"11",1,1,3.17178556742267,1.48272358986268,0,6.41718000673399,16.1312678696188
"401","Namibia",2000,"11",1,1,0.557864183148898,1.00297531076902,0,27.252619424764,25.8885319663232
"402","New Caledonia",2000,"11",1,1,3.14777470337195,0.513061013928622,0,30.3060835340741,9.8793673163389
"403","Niger",2000,"11",1,1,0.219938076655908,0.490613275949455,0,105.351164194627,4.94566428641567
"404","Nigeria",2000,"13",3,1,0.107820258194874,0.259713957378242,0,7.43948552891789,17.4281742835026
"405","Nicaragua",2000,"11",1,1,0.0295417037347079,4.14558629042141,0,117.407300345704,20.9874867765818
"406","Netherlands",2000,"41",1,4,1.83521874617163,0.932283939613123,4.33886239698398,0,72.8705193695239
"407","Norway",2000,"11",1,1,2.28741382423874,0.795663829193134,6.05182032769751,0.000209405866292279,13.7943661169624
"408","Nepal",2000,"11",1,1,0.437933298217007,0.869110108636657,0,68.2345103052614,0.523699495523056
"409","New Zealand",2000,"11",1,1,6.1530704824118,2.62358400082951,0,0.000728536848605212,1.05646117058965
"410","Oman",2000,"11",1,1,0.527104768547689,2.76671952301573,0,6.22203787505666,1.70425032664053
"411","Pakistan",2000,"13",3,1,0.1175301465665,1.39352926836345,0,18.9819604478323,4.27842919350745
"412","Panama",2000,"11",1,1,0.715938682314921,0.460057627715187,0,28.2729772809612,32.5923482219144
"413","Peru",2000,"11",1,1,0.00367742464511212,2.42476955802411,0,33.4174661596747,13.6126643857868
"414","Philippines",2000,"14",4,1,0.019516952975833,1.47629388897256,0,27.5874100357777,6.29425282870657
"415","Papua New Guinea",2000,"11",1,1,0.119742071669956,0.129474022483225,0,130.84348239534,9.01112951594527
"416","Poland",2000,"14",4,1,0.326974602252475,0.604329026008747,0,4.34154575399886,22.3066971963718
"417","Portugal",2000,"11",1,1,1.9099120321698,0.166561417809972,1.86528516018625,0,22.6762436563305
"418","Paraguay",2000,"11",1,1,0.986251728599546,1.83810030469366,0,21.360455184775,4.07124543183354
"419","French Polynesia",2000,"11",1,1,0.378476568591502,0.547063013398408,0,24.5625253439358,1.69379163719926
"420","Qatar",2000,"11",1,1,30.0610157838953,1.35444592916372,0,4.12965385743898,16.8634489372892
"421","Romania",2000,"11",1,1,0.387912099516593,1.28430411463794,0,21.7598382971198,31.0509004580727
"422","Rwanda",2000,"11",1,1,0.644525126606934,0.589014413712505,0,158.425580049892,1.61176790688976
"423","Saudi Arabia",2000,"11",1,1,8.50779157502337,0.448489040879387,0.21033210666561,1.83396755940293,-1.80235248501041
"424","Sudan",2000,"11",1,1,0.211836580380734,1.7576741659017,0,13.44090136416,37.0358576270787
"425","Senegal",2000,"11",1,1,0.217826987424064,1.45778472620976,0,99.6292520315114,9.24077677647414
"426","Singapore",2000,"11",1,1,7.71881137678391,1.94767132245766,0,0.169606130517493,83.6041596703789
"427","Solomon Islands",2000,"11",1,1,0.169521943269567,0.180677893756548,0,114.581821559791,-2.33198512485087
"428","Sierra Leone",2000,"11",1,1,12.2970890058854,0,0,176.176282742545,20.2899221262836
"429","El Salvador",2000,"11",1,1,0.0911071819645289,6.2196868597118,0,20.9301991990315,10.8630968242971
"430","Somalia",2000,"11",1,1,0.0118070532519766,2.7370022216758,0,0,0
"431","Serbia",2000,"11",1,1,0.118874250866046,4.63069422296419,0,80.3643593435885,48.0916672967109
"432","Suriname",2000,"11",1,1,2.10191970479521,2.10878396508796,0,52.5631854606222,-40.5530642623446
"433","Slovak Republic",2000,"11",1,1,0.512329458572722,0.379143841209044,0,4.43455607287312,44.5071619872035
"434","Slovenia",2000,"11",1,1,2.03401334891964,0.90807848460852,0,2.91871932938431,18.6090970871375
"435","Sweden",2000,"41",1,4,2.3248587229936,0.578904068919803,3.13216251060934,0,31.670126338137
"436","Swaziland",2000,"11",1,1,0.00216223330497361,4.34655899371542,0,11.9488340882393,13.0390898018913
"437","Chad",2000,"11",1,1,2.60709134887654,0,0,171.7279508295,193.393681541144
"438","Togo",2000,"11",1,1,0.485954621122994,0.571272079405342,0,72.5285328855695,23.8185295950629
"439","Thailand",2000,"14",4,1,1.90895132339613,0.15520951338326,0,22.6537069037788,18.0923163224862
"440","Tajikistan",2000,"11",1,1,0,6.82933429375806,0,129.546731021324,43.3187807236179
"441","Turkmenistan",2000,"11",1,1,0.0521613295718528,2.58434062681123,0,37.1317324845252,39.8221810023773
"442","Timor-Leste",2000,"11",1,1,4.86033156866564,0.0989158212196864,0,242.217205434783,0
"443","Tonga",2000,"11",1,1,0.384073219064741,8.69782835195816,0,66.2305253626535,14.575392095298
"444","Tunisia",2000,"11",1,1,0.0080419069959642,0.846658154617416,0,35.2846095322839,14.5491554485243
"445","Turkey",2000,"44",4,4,0.268637853002168,0.435391075958271,0,24.349007504696,3.7150060610794
"446","Tanzania",2000,"14",4,1,0.0106379254397926,1.04481137834388,0,83.0479526083597,21.2961386558156
"447","Uganda",2000,"11",1,1,0.582162299312945,0.623445868098998,0,107.943867858717,16.0570587516705
"448","Ukraine",2000,"14",4,1,0.493132319751761,0.850344258425396,0,35.7006629597946,16.6946417536623
"449","Uruguay",2000,"11",1,1,0.052390039629753,3.19112548859734,0,13.2375403326804,6.60953144757167
"450","United States",2000,"23",3,2,2.75500871021406,0.565100076352835,1.26522286722933,0.00284416360332099,9.23914845423514
"451","Uzbekistan",2000,"11",1,1,0.0512162074449096,3.126099373641,0,33.2519309787184,3.50281164540617
"452","Vanuatu",2000,"11",1,1,0.340433809940667,0.355023830366696,0,115.742197036833,33.1873735979712
"453","Samoa",2000,"11",1,1,0.021762287101836,10.2832533473834,0,90.2526040580679,2.60665786908287
"454","South Africa",2000,"14",4,1,1.76153982808952,0.212932504672488,0,4.2991277643803,8.21603980755912
"455","Zambia",2000,"11",1,1,0.107668995070485,0.897298308396047,0,161.527770615211,35.4413311562906
"456","Zimbabwe",2000,"11",1,1,0,5.61256853110417,0,45.6226505830171,0.977584671089694
"457","Aruba",2005,"11",1,1,4.2696764003159,0.271915706131099,0,0.334884611384062,-19.3143808363892
"458","Afghanistan",2005,"11",1,1,0.0811845992458672,1.63920431305837,0,276.602647524371,14.9996084786623
"459","Angola",2005,"11",1,1,0.455648212337203,0,0,13.9322437950649,5.84186450389429
"460","Albania",2005,"11",1,1,0.932861407005908,2.52323851970804,0,36.500972029089,46.8705533854652
"461","United Arab Emirates",2005,"11",1,1,72.7107864923864,4.06318552352802,0.904343387822321,0.0172964271474682,24.410603372237
"462","Argentina",2005,"14",4,1,0.513430780571893,1.02475914786712,0,42.3712570934017,15.6077852103969
"463","Armenia",2005,"11",1,1,0.077514571711261,2.56594128461911,0,41.4103188634971,63.8724630350085
"464","Australia",2005,"41",1,4,6.45351266008983,0.938734383274168,1.59758451590112,0.100728888669865,17.8539486272453
"465","Austria",2005,"41",1,4,2.28105129554832,0.336844628151606,1.34903164601456,0.134125921957952,57.6117329996795
"466","Azerbaijan",2005,"11",1,1,0.644267950451927,0.0101646240102004,0,20.948847843156,154.343388862392
"467","Burundi",2005,"11",1,1,4.65738693932215,0,0,208.128817931711,0.47421068928179
"468","Belgium",2005,"41",1,4,2.147411247114,0.239086894768651,2.44980660545321,0,120.343587154542
"469","Benin",2005,"11",1,1,0.848471382713207,0.233868899958227,0,56.3489164050976,3.06331641531727
"470","Burkina Faso",2005,"11",1,1,0.912707852947218,1.84027944120402,0,92.6867809727921,4.16235499226768
"471","Bangladesh",2005,"13",3,1,0.043554193763647,2.07517486586911,0,20.7231308406199,5.90091168210631
"472","Bulgaria",2005,"11",1,1,0.399831726764375,1.05326145597608,0,20.9506796885673,134.269022680766
"473","Bahrain",2005,"11",1,1,51.6649096785058,0.00749699543490647,0,3.56988503176913,48.6621236150358
"474","Belarus",2005,"11",1,1,0.372188704060414,0.89057074694883,0,1.51751866057258,21.6331682647606
"475","Belize",2005,"11",1,1,2.24513642027824,2.58826104300001,0,20.1677530104526,58.751215025321
"476","Bolivia",2005,"11",1,1,0.457842693009242,2.26771304944822,0,122.458003613433,14.07270232996
"477","Brazil",2005,"43",3,4,0.025228242643593,0.29232821609425,0.000696724561316217,12.5087966772777,18.1257817041154
"478","Barbados",2005,"11",1,1,2.08530252214311,2.08712725308653,0,4.64777159449546,50.094169386817
"479","Bhutan",2005,"11",1,1,2.58844559657106,0.000307142758418399,0,72.5184404047312,13.1441104059229
"480","Botswana",2005,"11",1,1,2.09790434886639,1.09468707936629,0,6.00886226573764,21.4680259453483
"481","Central African Republic",2005,"11",1,1,0.98818722125018,0.865566889107626,0,48.287383290321,19.3223576797314
"482","Canada",2005,"31",1,3,3.89048341173558,0.490882644218866,1.36399580134101,0.0504258917417442,25.7678987617784
"483","Switzerland",2005,"41",1,4,4.4715323078909,2.01381853043821,2.17655734720473,3.48354795209252e-05,38.2208243822568
"484","Chile",2005,"11",1,1,0.77356226987723,0.587764934531709,0.000446626579083287,1.59560676938385,44.0926982937961
"485","China",2005,"32",2,3,0.0150571441720615,0.16033389071273,0,1.56966945819836,30.4563727148257
"486","Cameroon",2005,"11",1,1,0.430402186263705,0.533248774383449,0,34.1118984125071,7.57241375361428
"487","Colombia",2005,"14",4,1,0.0762031081165124,0.353350474046402,0,16.8579081622064,30.3419559101439
"488","Comoros",2005,"11",1,1,0.0396035122657735,1.65736657657541,0,61.4053313313948,7.21242006036137
"489","Costa Rica",2005,"11",1,1,2.21385300727922,0.433961424657173,0,6.62043343868791,36.7693721234472
"490","Cuba",2005,"11",1,1,0.0025042065341675,1.69098766260914,0,1.34551436224817,0
"491","Cyprus",2005,"11",1,1,4.31993073700399,0.0418367090005094,0.0024874852106495,5.03035554095963,56.1315034906119
"492","Czech Republic",2005,"11",1,1,2.56514992925426,0.210611547145805,0.0628933856689807,3.72193063451004,30.74986592638
"493","Germany",2005,"34",4,3,1.28939790556553,0.622898751491189,1.44282047610857,1.0995277504933e-06,9.98588948554592
"494","Djibouti",2005,"11",1,1,0.465695279841111,0.46595221516792,0,95.5356195614329,91.7761773557039
"495","Denmark",2005,"41",1,4,1.95273231585893,0.286284614328586,3.25638942770361,0.000160766562430642,12.5433461138801
"496","Dominican Republic",2005,"11",1,1,0.499687958893929,2.01501153171859,0,16.650125184099,27.4193939864824
"497","Algeria",2005,"14",4,1,0.22545164951414,0.646328995887235,0,5.86039808467517,9.75721624104369
"498","Ecuador",2005,"11",1,1,0.975258372046428,1.84867645482799,0,16.7379479238304,5.59799399372291
"499","Eritrea",2005,"11",1,1,1.43123580830931,0.117696938376479,0,172.249124289891,14.0213069951355
"500","Spain",2005,"34",4,3,5.15819761481158,0.00427918669337875,0.973046410101713,0,19.5735012961296
"501","Estonia",2005,"11",1,1,0.529903489509328,0.531305936410105,0.0162357830629622,4.91680026805891,89.2992309876236
"502","Ethiopia",2005,"14",4,1,0.00459087851570802,0.396742233240621,0,102.11301381618,10.9858169173788
"503","Finland",2005,"11",1,1,1.45765536886858,0.0732735352155203,1.52344617732193,0,23.5130633901426
"504","Fiji",2005,"11",1,1,0.402764595653549,3.90121924509017,0,17.8336042825151,50.6359941920688
"505","France",2005,"34",4,3,1.68438722294035,0.893336108079354,2.07957743787872,1.8687479709116e-05,15.1694176335322
"506","Gabon",2005,"11",1,1,3.19950180617037,2.83485643903186,0,12.5277670204207,23.3567857901463
"507","United Kingdom",2005,"34",4,3,2.81450506137245,1.12521925472813,1.21014279306278,3.86272714553624e-05,37.2315562035367
"508","Georgia",2005,"11",1,1,0.0155369928400955,3.59630071599045,0,37.2903051253232,89.6161274256874
"509","Ghana",2005,"11",1,1,0.463722551152869,0.700530175673931,0,87.6343599091905,67.5723211830697
"510","Guinea",2005,"11",1,1,0.0392387110879765,3.13946921007428,0,78.075240399814,38.7675239227768
"511","Guinea-Bissau",2005,"11",1,1,0.179042155232762,0.861097742387119,0,98.1160785852482,12.0775339420781
"512","Equatorial Guinea",2005,"11",1,1,3.19764933707854,0,0,2.29681038872605,40.4476243199418
"513","Greece",2005,"11",1,1,1.67554144716352,0.274070623630125,0.434830461689663,0.000143646657486735,6.68038775489861
"514","Grenada",2005,"11",1,1,0.485667939116667,5.34234733028334,0,35.6431337835562,79.6536785785543
"515","Guatemala",2005,"11",1,1,0.112936582494564,1.62900533659296,0,14.2093937610908,12.7963437143866
"516","Guyana",2005,"11",1,1,0.41050781486744,5.79774947979448,0,128.412874634795,81.6603082372493
"517","Honduras",2005,"11",1,1,0.058733919936118,1.51148639839562,0,46.6962002000605,41.1586245573242
"518","Croatia",2005,"11",1,1,0.628590724898694,0.403804592525889,0,11.8318022090696,39.7378951147014
"519","Haiti",2005,"11",1,1,0.0386250893164709,2.62874067203553,0,66.1354726798728,8.03576269994041
"520","Hungary",2005,"11",1,1,0.763036621653573,0.0199959056474802,0.0095072522477391,4.33816591870403,150.868351777458
"521","Indonesia",2005,"43",3,4,0.0115599807001581,0.577590203727169,0,9.99878807914516,12.0246712230474
"522","India",2005,"42",2,4,0.0668847692027994,0.325465387169951,0,4.74496616044906,15.764996403563
"523","Ireland",2005,"41",1,4,2.53916306923653,0.135267219466556,0.986308783982103,0.211306465368238,97.4298848156701
"524","Iraq",2005,"11",1,1,0.0158377585785206,0.569126652915687,0,86.837357356282,10.6578154057593
"525","Iceland",2005,"11",1,1,4.25667432784918,0.746459792271866,0.0851056216941407,0,50.0719990835945
"526","Israel",2005,"11",1,1,5.17877086910723,1.23006883017561,0,2.46433069497918,30.9611898591603
"527","Italy",2005,"34",4,3,3.48135926136586,0.0333606557546726,0.676578299413767,1.92096568224141e-06,5.70858743507053
