"","year","country","percIN","percOUT","percGIVEN","percRECEIVED","percINVEST","aidvector","GDP","percinvestout","netaid","aidreceived","perc1yraid","perc1yrinvest","perc1yraid.1","investout","next1yraid","invest","next2yraid"
"25",1990,"Central African Republic",1.29840644393553,0.0499007431330314,0,89.3786246065296,-1.47362018264055,"F",1440711395.67069,-14.1585769913477,301679764,301679764,NA,-14.1585769913477,NA,0,-140900226,697850.065105836,18880910
"26",1990,"Chad",0.696187425961166,0.899224608435484,0,120.611511926067,3.32656816635115,"F",1738605558.05436,-14.240201063664,239745797,239745797,0.700514060579468,-14.240201063664,0.700514060579468,0,87239893,9400000,-81394021
"27",1990,"Chile",0.680683547821577,0.00633123210494748,0,22.409697088538,19.1273927059356,"G",31558927517.2188,-15.4991222359421,949755317,949755317,0.350691169549401,-0.29094970927495,0.350691169549401,0,707641681,661200000,-253689213
"28",1990,"China",0.00902328695322789,0.0800574355721755,0,7.64507768008839,22.2555373048128,"G",360858508604.206,-16.5573369498895,3030082035,3030082035,0.200803008593357,-0.613348074815779,0.200803008593357,0,5729806536,3.487e+09,-308788075
"29",1990,"Colombia",0.0188261037292055,0.759463465380905,0,20.0175375430131,10.1583564528557,"F",40274204595.2296,-15.6050269719761,2438678380,2438678380,NA,-15.6050269719761,NA,0,-995870902,5e+08,660264080
"30",1990,"Comoros",0.947863873740196,1.68977511417725,0,84.3236785600046,0.72815333918089,"G",250030760.754786,-13.397993442289,11349961.9999999,11349962,1.8144576269954,-0.0730610136412771,1.8144576269954,0,163098914,393003.10379242,-147984349
"31",1990,"Costa Rica",2.77771856147008,0.773354211926767,0,45.058806084376,15.0092038366659,"G",7403457319.20472,-14.8694345770295,373594522,373594522,-0.217306720757727,-0.668037452709021,-0.217306720757727,0,44887752,162500000,-136338363
"32",1990,"Croatia",6.86305439330544,3.67451882845188,0,0,0,"D",0,2,0,0,2,2,2,0,0,0,13786226
"33",1990,"Cuba",0.000926093749793283,1.08506057692617,0,0.642904867431286,0,"F",28645436569.1489,-15.4570554454765,3448662.9999999,3448663,NA,-15.4570554454765,NA,0,-3234294,0,1242404
"34",1990,"Cyprus",5.69558746222008,0.0714834511897168,0,7.32668696760809,8.48638118504462,"F",5591130217.66965,-14.7474996071141,65998384.9999999,65998385,0.000610356198728101,-14.7474996071141,0.000610356198728101,0,55989935,126615461.385104,-92636589
"35",1990,"Czech Republic",0.745904887618784,0.511866668666663,0,0.0013618441273833,0,"F",40315847383.7197,-15.6054757925046,549038.9999999,549039,0.460890189363863,-15.6054757925046,0.460890189363863,0,1165107457,0,-231204359
"36",1990,"Denmark",1.63487643016188,0.367948345623241,3.54735953408999,0,7.53793710466675,"B",138247261092.977,-16.1406565359696,-726664832,0,-16.1406565359696,-0.517025853395523,-16.1406565359696,0,0,1132146349.95012,0
"37",1990,"Djibouti",0,2.56766311552869,0,111.971165673659,0,"F",452328087.282876,-13.6554535560706,49638262.9999999,49638263,1.44545745953227,-13.6554535560706,1.44545745953227,0,126156902,0,-18110799
"38",1990,"Dominican Republic",0.69684669873766,2.50676327870276,0,27.6322985019781,12.0672780931089,"G",7073674721.12418,-14.8496450851552,88353469.9999999,88353470,0.653220259887162,-0.763285254480428,0.653220259887162,0,318321040,132800000,-124091647
"39",1990,"Ecuador",0.235866113855972,0.736977623497945,0,34.00814632342,9.93518190317169,"G",15239278100.3502,-15.1829643945324,1167541957,1167541957,NA,-0.651485477490192,NA,0,-249355645,1.26e+08,-103707493
"40",1990,"El Salvador",7.6160273202132e-05,4.87650421299591,0,82.809997271345,1.27060121611257,"G",4800900000,-14.6813226599578,720133782,720133782,0.0881471728076341,-0.314298143034968,0.0881471728076341,0,58812526,1898272.08566561,102859481
"41",1990,"Equatorial Guinea",3.94659783815583,0,0,239.80157340924,87.1517874480093,"G",112119406.548331,-13.0496807903595,43129793.9999999,43129794,1.22640995866774,1.43105866196556,1.22640995866774,0,18883859,11073778.6647058,-4628918
"42",1990,"Eritrea",0.174286567128043,11.6183611583383,0,0,0,"G",0,2,2371915.9999999,2371916,NA,2,NA,0,-2351332,0,19297254
"43",1990,"Ethiopia",1.66439735203298,0.0889275577087537,0,50.5628602933321,0,"F",12175166763.285,-15.0854749184599,857085180,857085180,NA,-15.0854749184599,NA,0,-395480025,0,1174177663
"44",1990,"Fiji",0.0480356177243195,4.97237265757741,0,30.6013236582274,26.8797983919399,"F",1337024782.22702,-14.1261394571383,52019759.9999999,52019760,NA,-14.1261394571383,NA,0,-16462203,91903054.994401,69492718
"45",1990,"Finland",1.04150644017735,0.193324644420027,1.80926524579475,0.0590242465559828,2.35654721750601,"A",141517648888.198,-16.1508106047846,-647596563,0,-16.1508106047846,-16.1508106047846,-16.1508106047846,0,0,812172838.219176,0
"46",1990,"France",0.980557966043947,0.778065547631896,1.63719169358366,0.000435880854077972,6.8004908260196,"B",1275300566196.84,-17.1056125525011,-4275008301,0,-17.1056125525011,-0.81126610340948,-17.1056125525011,0,0,13183285334.811,0
"47",1990,"French Polynesia",0.402278570348339,0.680042345112668,0,11.6999918690148,0,"F",3181206304.81549,-14.5025918345074,54618955.9999999,54618956,NA,-14.5025918345074,NA,0,-1548701,0,1512405
"48",1990,"Gabon",3.20959728816122,1.13770373707429,0,28.4676003681665,-1.13418025721392,"F",5952293765.84484,-14.7746843569695,127089336,127089336,0.367461942559679,-14.7746843569695,0.367461942559679,0,138722306,73457901.590088,43563667
"49",1990,"Germany",4.17468280102978,0.0180139171074541,1.74740747903844,0,0.755071445858831,"B",1764967948916.6,-17.2467368231884,-8545053864,0,-17.2467368231884,-1.00509942065142,-17.2467368231884,0,0,3003918963.2088,0
"50",1990,"Ghana",0.277777397995387,0.0348776956384423,0,115.146703303235,7.05192173289498,"G",5889174833.90034,-14.7700544475564,1385901386,1385901386,-0.516280718407984,-1.0540511039216,-0.516280718407984,0,17937988,14800000,-231205533
"51",1990,"Greece",4.78625042072056,0.185166079684669,0,0.0385407023684162,5.35493061755912,"D",97891090928.6328,-15.9907431684467,0,0,-15.9907431684467,-0.876799816139871,-15.9907431684467,0,0,1.005e+09,0
"52",1990,"Grenada",0.848513802629666,5.4327731965187,0,53.7566593844763,40.8416961249143,"G",221070370.37037,-13.3445305388386,29998649.9999999,29998650,NA,0.035680702873037,NA,0,-12127109,12874074.0740741,5436749
"53",1990,"Guatemala",0.006900657931875,3.95252653068221,0,30.9154203990726,5.75415418039836,"G",7650125217.35253,-14.8836685437497,413879391,413879391,NA,-0.250200088170134,NA,0,-175730225,47700000,437867379
"54",1990,"Guinea",15.7140721654098,0,0,129.156296950957,2.9719312695257,"G",2666616176.91609,-14.4259605094119,839798900,839798900,NA,-0.105606476594239,NA,0,-394598679,17860000,114432326
"55",1990,"Guinea-Bissau",0.26595140351143,2.18470225561632,0,429.156915532085,5.60333176954025,"G",243961995.509711,-13.3873221770521,148070548,148070548,NA,-1.54222413703783,NA,0,-45004423,2020000,-13764818
"56",1990,"Guyana",0.29280198588886,6.77262516625433,0,262.625133397707,86.509163862464,"G",396582263.291139,-13.5983332869569,538134893,538134893,NA,0.0490496831576809,NA,0,-266613193,7900000,-117568974
"57",1990,"Haiti",0.0557767454071864,1.9472704114366,0,0,0,"G",0,2,324812552,324812552,NA,2,NA,0,-39396344,8e+06,-205624069
"58",1990,"Honduras",0.0732966333514366,2.53540274297457,0,97.053638976342,6.71393794368668,"G",3048881322.9572,-14.4841405198761,788549377,788549377,0.697050805342136,-0.549642068632502,0.697050805342136,0,151771884,43500000,-225472622
"59",1990,"Hungary",1.03638060888445,0.282360072134265,0,0,0,"H",0,2,1362421523,1362421523,18.1698836671625,17.9582447187332,18.1698836671625,0,1478712238,553808992.0373,-1649168319
"60",1990,"Iceland",1.31933162236193,1.81888818252455,0.00029818089920547,0,0.405059880390714,"A",6521544489.20626,-14.8143504613309,-19445.9999999,0,-14.8143504613309,-14.8143504613309,-14.8143504613309,0,0,22144863.1334079,0
"61",1990,"India",0.123649759244231,0.149487519538439,0,14.0024568028661,0.646151190022885,"F",326608014285.316,-16.51402683722,6961355463,6961355463,0.169927168098037,-16.51402683722,0.169927168098037,0,4830076456,236690000,-1428848442
"62",1990,"Indonesia",0.0228498271582922,0.424136619986304,0,34.1368812181957,7.97526096794638,"G",106140727357.035,-16.0258820594198,8723061991,8723061991,-0.115281902071192,-0.435932458094137,-0.115281902071192,0,813954554,1.093e+09,-1627311733
"63",1990,"Iraq",0.145727983394413,1.04246056073034,0,0.249311147777708,0.003324331041635,"F",179885815374.719,-16.2549969190578,208143896,208143896,NA,-16.2549969190578,NA,0,-167701761,420000,-11201293
"64",1990,"Ireland",2.42784949461777,2.73775503176745,0,0.0936858969575888,10.9116863486996,"G",49354420997.7856,-15.6933260613409,46238131.9999999,46238132,NA,0.169601360842294,NA,0,-40172923,627433373.661392,0
"65",1990,"Israel",10.4072532188841,0.611974248927039,0,25.4908443896152,4.06093866751592,"G",52490327348.4773,-15.7200792811925,2092344772,2092344772,0.261650846334138,-0.430936445260156,0.261650846334138,0,958804641,1.51e+08,-934003614
"66",1990,"Italy",0.972944983042791,0.709833206509819,1.55686770746003,0,1.5173235054305,"A",1177326298642.53,-17.0708968452228,-2522803488,0,-17.0708968452228,-17.0708968452228,-17.0708968452228,0,0,6410685449.35952,0
"67",1990,"Jamaica",0.130773415776471,4.82344331433486,0,85.2817196317961,13.5250369077798,"F",4592224067.37194,-14.6620230703414,924393530,924393530,NA,-14.6620230703414,NA,0,-153561876,137900000,-155653371
"68",1990,"Japan",0.430279187611809,0.0685276475873625,1.79236570713745,0.0211258618228886,0.220815517268403,"A",3103698099973.41,-17.4918794703528,-13508126577,0,-17.4918794703528,-17.4918794703528,-17.4918794703528,0,0,1777361196.1055,0
"69",1990,"Jordan",12.0892267957896,0.149830889400566,0,93.172795192754,0.860291158472408,"F",4160003917.43258,-14.6190937395975,1071760735,1071760735,NA,-14.6190937395975,NA,0,-22838258,37646775.3107837,-811010057
"70",1990,"Kenya",1.25561342934934,0.330927416941974,0,107.818407528167,2.7456051642697,"F",8572359162.86876,-14.9331003587282,2561981249,2561981249,NA,-14.9331003587282,NA,0,-1190004359,57081096.1781559,-283153120
"71",1990,"Kuwait",0.44466959907365,29.6844521553968,17.3140642429906,0.235785831172746,0.298256882611602,"C",18427777777.7778,-15.2654729664162,-800222654,4901882,-1.53773656470588,-15.2654729664162,-1.53773656470588,0,5342400,5600000,7397359503
"72",1990,"Latvia",1.25377794950418,6.28308346015678,0,0,0,"G",0,2,543059.9999999,543060,NA,2,NA,0,-144584,0,294381181
"73",1990,"Lebanon",8.53656596568504,0.0399183283580323,0,12.6705956928052,0,"F",2838485353.96187,-14.4530866576913,70827669.9999999,70827670,0.80314877533267,-14.4530866576913,0.80314877533267,0,180399543,0,-124321920
"74",1990,"Lesotho",0.0247882048206799,3.58790485836295,0,169.930908142361,10.2157917539766,"F",596415106.633185,-13.7755486351907,161464691,161464691,1.62004178282936,-13.7755486351907,1.62004178282936,0,248651119,17080426.4174278,-188517963
"75",1990,"Liberia",1.23169353224178,14.7534068801932,0,119.017123569199,48.5327783558793,"F",384400000,-13.5847833789965,23636538.9999999,23636539,1.06947567099499,-13.5847833789965,1.06947567099499,0,45108569,225240000,-40330919
"76",1990,"Libya",2.45815598741275,2.93034838199817,0,0.256586095755651,1.16060648010049,"F",28901836158.1921,-15.4609254347302,67922998.9999999,67922999,NA,-15.4609254347302,NA,0,-67062623,158911104.554973,10368293
"77",1990,"Luxembourg",6.48343590415084,1.27013225088385,0.0501572557135081,0,0,"C",13192045509.4157,-15.1203121408516,0,0,-15.1203121408516,-15.1203121408516,-15.1203121408516,0,0,0,0
"78",1990,"Madagascar",0.0331289816488827,0.115384129026514,0,109.790456769651,2.54053497897659,"F",3081479800.28735,-14.4887593251894,738261106,738261106,NA,-14.4887593251894,NA,0,-262370203,22387360.4554662,-160892302
"79",1990,"Malawi",0.215517103946669,9.77731103779595,0,157.759209690981,1.08957837800628,"F",1880784191.81484,-14.2743389658423,618948778,618948778,NA,-14.2743389658423,NA,0,-25067294,23300000,-1688863
"80",1990,"Malaysia",2.84385943361896,1.08414116952977,0,11.3066495511112,47.3869277277339,"G",44024178343.0071,-15.6436912591441,877746224,877746224,NA,0.577981973998965,NA,0,-359168699,2332455289.06142,1146946315
"81",1990,"Maldives",1.04220183486239,2.46284403669725,0,98.2027076505526,15.9668162319666,"G",215089005.235602,-13.3326182110032,26197760.9999999,26197761,0.718545390637609,-0.37837570156391,0.718545390637609,0,11250287,5600000,24022697
"82",1990,"Mali",0.209877889549432,2.28985242408255,0,125.33239139768,0.243807659265014,"F",2681912030.49384,-14.4284445284381,605156854,605156854,0.121060814007826,-14.4284445284381,0.121060814007826,0,35440949,5729716.32402686,-136612536
"83",1990,"Malta",1.74944235818957,0.0118587119180055,0,1.88104970298545,14.5437793543541,"G",2547163582.33149,-14.4060568368453,25381793.9999999,25381794,NA,0.0879315065524429,NA,0,-23689596,45794392.5233645,20312178
"84",1990,"Mauritania",0.122055775041818,0.875095433285648,0,176.209353287959,3.40594704491928,"F",1019600770.6038,-14.0084301550327,398127031,398127031,NA,-14.0084301550327,NA,0,-114772630,6736220.52128174,42767476
"85",1990,"Mauritius",1.35562324384312,1.89190337890487,0,37.0449475594891,4.06458782036744,"F",2653480001.34558,-14.4238158188024,155324472,155324472,0.00725324897051877,-14.4238158188024,0.00725324897051877,0,26981685,41040223.904697,-73012799
"86",1990,"Mexico",0.152195896609676,2.20182469673542,0,12.4814671651222,10.294820547211,"G",262709776007.964,-16.4194762341386,7896024645,7896024645,-0.461000765837103,-0.0784376024611075,-0.461000765837103,0,908814962,2.549e+09,-4369078342
"87",1990,"Mongolia",0,4.05833861762841,0,0.285461962482249,0,"F",2560785660,-14.4083732291616,5319724.9999999,5319725,1.00017171412937,-14.4083732291616,1.00017171412937,0,256179836,0,-140306163
"88",1990,"Morocco",0.0176552200453641,1.83383027133167,0,42.809207559635,6.45274689922603,"G",30180108561.9305,-15.4797207976583,2671193227,2671193227,NA,-0.296909233180455,NA,0,-374447574,165122977.794539,-52262596
"89",1990,"Mozambique",4.98972814104966,0.150807984851298,0,339.365261132116,4.93614985846666,"G",2512079324.07706,-14.4000333490242,1322979062,1322979062,-0.450302140502444,-0.276181708057081,-0.450302140502444,0,8906995,9200000,1345448020
"90",1990,"Myanmar",0,0.302971085341363,0,0,0,"H",0,2,59573270.9999999,59573271,NA,16.8899929598311,NA,0,-3549398,162787693.239277,-12161260
"91",1990,"Namibia",1.77470438667078,0.134162564899993,0,11.7157135472417,15.0298782629185,"G",2804379662.19611,-14.4478368088792,107881953,107881953,0.882619584120355,0.510643902603399,0.882619584120355,0,214021002,29567264.7220339,-193395277
"92",1990,"Nepal",0.655586625921849,1.20859444464127,0,100.912667231181,0,"F",3627562402.66027,-14.5596148920672,532762133,532762133,NA,-14.5596148920672,NA,0,-41480688,5940000,236956998
"93",1990,"Netherlands",1.93993115076671,0.473885246373109,3.79441981646203,0,11.4529141371517,"A",314267667675.178,-16.4972997024539,-1969187544,0,-16.4972997024539,-16.4972997024539,-16.4972997024539,0,0,10675649732.6247,0
"94",1990,"New Caledonia",3.11060919022347,0.164424601665311,0,16.7966909378042,2.15434240022043,"F",2529310103.83608,-14.403002078901,62043075.9999999,62043076,NA,-14.403002078901,NA,0,-9972200,31350000,-1107494
"95",1990,"Nicaragua",0.00682822125560131,2.7699897986857,0,194.176616452531,14.1828939855176,"G",1009455476.05583,-14.0040871683221,956784012,956784012,1.49101053486407,0.612178236959649,1.49101053486407,0,312678272,670000,-575158174
"96",1990,"Niger",0.404341115213519,0.478836646240011,0,105.849672424799,2.6908216500307,"F",2480673304.74309,-14.3945695731035,299363908,299363908,-0.478699234516775,-14.3945695731035,-0.478699234516775,0,8238921,40813210.1234529,10039877
"97",1990,"Nigeria",0.0491940034519888,0.188633139730035,0,43.4008433461414,17.8868957930354,"G",30757075595.3681,-15.487945040064,1998798569,1998798569,0.525716873934882,-0.392809206148077,0.525716873934882,0,1031957743,587882970.628472,-1257444585
"98",1990,"Norway",1.39208713576628,0.400285466864931,4.69645041597595,0,3.05974921518316,"A",119791683307.507,-16.078426667644,-1160748056,0,-16.078426667644,-16.078426667644,-16.078426667644,0,0,1003127861.11295,0
"99",1990,"Oman",4.8891405224376,1.2879664532748,0,3.49966647132142,5.13699394015716,"F",11685045513.6541,-15.0676304083235,54544590.9999999,54544591,-0.517022464323755,-15.0676304083235,-0.517022464323755,0,35531042,142262678.803641,77018736
"100",1990,"Pakistan",0.880488605460436,2.28957165392319,0,58.2712624760639,4.02329869468571,"G",40010424928.715,-15.6021731638063,3736207965,3736207965,NA,-1.48319709602172,NA,0,-225890269,245262963.460759,-900219977
"101",1990,"Panama",0.588908988632179,0.275272054746844,0,20.2944631527845,14.9145930140414,"F",6433967048.89355,-14.8084788323632,620712877,620712877,NA,-14.8084788323632,NA,0,-543798883,135500000,557579182
"102",1990,"Papua New Guinea",0.0831188221562648,0.0951200641284801,0,146.000425473516,15.3843094421898,"F",3219730365,-14.5078195034052,391695487,391695487,0.937261193490978,-14.5078195034052,0.937261193490978,0,278663891,155413498.325654,-95855972
"103",1990,"Paraguay",0.430187909078396,1.16789360520583,0,10.5151150548544,8.6493865847263,"G",5695201563.42495,-14.7555090991498,182543588,182543588,0.2315705168594,-0.791721271804266,0.2315705168594,0,97068790,76900000,156152858
"104",1990,"Peru",0.00228619516556314,1.38885210919601,0,11.9950416503185,15.1636389599172,"F",26410386669.3609,-15.4217747596749,572533051,572533051,0.834074088291941,-15.4217747596749,0.834074088291941,0,1802390327,4.1e+07,575709332
"105",1990,"Philippines",0.0948305447820681,1.2288340387174,0,48.5640020343227,9.32261661082938,"G",44311593755.7845,-15.6465173705889,5903380430,5903380430,NA,-1.5003893349107,NA,0,-1014672464,5.3e+08,-955361280
"106",1990,"Poland",0.0865529340227131,0.709833243516231,0,12.4454335312595,7.04479929633871,"G",65977749038.438,-15.8193974946458,5556865671,5556865671,NA,-0.514046125199179,NA,0,-1806529181,8.9e+07,6779356036
"107",1990,"Portugal",2.5346536557651,1.04832930624173,1.06285214754934,0.651471204952415,12.3669535459075,"C",78721607509.4923,-15.8960939538859,5706392,33779496,NA,-15.8960939538859,NA,0,-29359130,2609986420.64141,0
"108",1990,"Qatar",6.6643160859473,11.385625359408,0,0.164216499929391,3.95220968856767,"D",7360439423.07692,-14.8669037427778,0,0,-14.8669037427778,-0.29102342709718,-14.8669037427778,0,0,4880000,0
"109",1990,"Romania",0.0363376431217617,2.32317400757311,0,0.0148533644946964,1.41557524186968,"G",38995454545.4545,-15.5910139870041,700088.9999999,700089,0.518802977794652,-0.989062582870552,0.518802977794652,0,1287706728,10000,136406942
"110",1990,"Rwanda",0,20.8555540556549,0,77.0364680915625,0.791330158896903,"F",2550185618.14774,-14.4065717922,403872011,403872011,0.939945388856321,-14.4065717922,0.939945388856321,0,222083954,7562353.79706307,-304092014
"111",1990,"Samoa",0.400945568415559,8.41064685475701,0,242.891216853465,18.1209159215196,"F",125766269.755358,-13.0995641798744,70020562.9999999,70020563,NA,-13.0995641798744,NA,0,-33293670,6600000,19945875
"112",1990,"Saudi Arabia",4.13496283001271,4.89063532438103,1.571283811748,0.0931212608749833,3.13323577250644,"C",116778104138.852,-16.0673614203183,-327858206,114341,-1.11415422322565,-16.0673614203183,-1.11415422322565,0,89785705,1861333333.33333,58579558
"113",1990,"Senegal",0.219916927960804,0.991030184047512,0,101.619008609748,2.39284010443382,"F",5716644272.04692,-14.7571411683392,1224280754,1224280754,NA,-14.7571411683392,NA,0,-444577294,56893144.7815232,-70928825
"114",1990,"Sierra Leone",0.0738195485967672,11.5480788602384,0,266.777568680981,3.69478852012306,"F",649644826.800447,-13.8126759844603,127970233,127970233,-0.449994880492871,-13.8126759844603,-0.449994880492871,0,2305054,32434698.8747352,284496886
"115",1990,"Singapore",9.35542011307682,1.75407563571253,0,0.567513987338191,71.6492387026254,"F",36152027893.1446,-15.5581326634038,188193.9999999,188194,NA,-15.5581326634038,NA,0,-68292,5574738855.37737,872409
"116",1990,"Solomon Islands",0.0346321456858929,0.361713521608214,0,100.020125317542,21.352116289493,"G",302515026.890225,-13.4807469523221,54420211.9999999,54420212,NA,0.12922118060177,NA,0,-19826286,10439803.0673512,22709206
"117",1990,"Somalia",1.58187425207008e-05,14.1524594585403,0,0,0,"G",0,2,343018661,343018661,NA,2,NA,0,-208416149,5590000,25364163
"118",1990,"South Africa",2.47738662464474,0.0464728950692093,0,0.624453894254644,0.506602726178813,"G",112014836393.151,-1.17005110903177,272371197,272371197,NA,-0.530951116113639,NA,75722412.1197067,-207720275,0,169839529
"119",1990,"Spain",1.02927595577591,0.214164485013915,0.460886633444155,0.000121097643012904,10.9604237274872,"A",535101248775.71,-16.7284359644965,-953958388,0,-16.7284359644965,-16.7284359644965,-16.7284359644965,0,0,13983611812.0265,0
"120",1990,"Sri Lanka",5.26993793184214e-05,1.50552172385525,0,79.1210203698754,7.16113890241883,"G",8032551173.24014,-14.9048535010066,1417221165,1417221165,0.65544904041613,-1.2064002662358,0.65544904041613,0,363331073,43355119.7231,-819373873
"121",1990,"Sudan",5.99046799598817,0.0148884461060241,0,44.9506428930116,0.542847234378458,"G",12408647540.9836,-0.600545328221847,442056381,442056381,NA,-0.609282241261955,NA,31130000,-35418362,0,-59662514
"122",1990,"Suriname",1.58691669360923,2.41429817084521,0,64.8919487509658,-48.7767190316765,"G",388300000,1.29619382948546,44804371.9999999,44804372,-0.111748311953712,1.38992551009228,-0.111748311953712,76800000,3002058,0,138586731
"123",1990,"Swaziland",0.0514646562995521,4.50431654009143,0,39.9703076749248,30.0288569220356,"G",1114703088.1614,-14.0471592042947,27426988.9999999,27426989,0.533988492512382,0.669064696533789,0.533988492512382,0,38119544,30108364.9914567,110101613
"124",1990,"Sweden",2.02293886960083,0.268050499863591,6.1595043654636,0,7.08940068753296,"B",258154283908.9,-16.4118793362884,-3328394790,0,-16.4118793362884,0.228448875315472,-16.4118793362884,0,0,1982424727.63652,0
"125",1990,"Switzerland",3.97057919127323,0.293201463654559,1.68165259014735,0,5.78886382222819,"A",257420293190.325,-16.4106427806149,-1070184320,0,-16.4106427806149,-16.4106427806149,-16.4106427806149,0,0,5544796309.51595,0
